"MMM.Close","AXP.Close","AAPL.Close","BA.Close","CAT.Close","CVX.Close","CSCO.Close","KO.Close","JNJ.Close","NKE.Close","PG.Close","RTX.Close","UNH.Close","VZ.Close","DIS.Close"
180.149994,65.449997,106,130.809998,82.480003,101.699997,31.540001,43.240002,119.470001,58,87.540001,67.558212,136.869995,52.27,94.860001
179.240005,65.580002,106.099998,129.449997,81.949997,100.580002,31.440001,43.43,119.339996,57.639999,87.309998,66.979233,136.050003,52.330002,94.459999
179.979996,64.860001,106.730003,129.899994,81.449997,100.209999,31.58,43.349998,119.080002,58.540001,88.309998,67.161736,135.740005,52.560001,94.260002
180.809998,65.190002,107.730003,131.160004,81.690002,100.93,31.83,43.66,119.32,58.02,88.199997,67.293892,136.610001,52.880001,94.419998
180.460007,65.760002,107.699997,132.990005,82.080002,102.43,31.870001,43.790001,119.75,57.41,88.639999,66.714912,135.970001,53.509998,93.800003
179.75,66.190002,108.360001,132.639999,83.720001,102.879997,31.790001,43.639999,119.610001,57.720001,87.949997,66.61422,134.990005,53.709999,93.709999
180.100006,66.239998,105.519997,132.899994,83.540001,104.120003,31.469999,43.630001,119.470001,56.169998,87.779999,66.551292,135.440002,53.599998,94.089996
175.639999,65.120003,103.129997,128.529999,80.790001,101.269997,30.85,42.27,118.230003,55.330002,86.239998,64.619255,133.619995,51.82,92.419998
178.100006,65.900002,105.440002,130.119995,81.919998,102.25,31.440001,43.189999,119.160004,56.009998,88.25,65.468849,135.529999,52.57,93.639999
176.070007,64.360001,107.949997,128.759995,80.230003,99.43,31.059999,42.279999,117.610001,55.369999,87.050003,64.3927,133.949997,51.450001,92.699997
175.619995,63.48,111.769997,127.669998,81.019997,98.419998,31,42.110001,117.860001,55.130001,87.010002,63.977345,133.690002,51.490002,92.260002
176.589996,63.830002,115.57,127.769997,82.029999,99.5,31.309999,42.360001,118.629997,55.470001,88.059998,64.638138,135.610001,51.98,92.5
175.059998,63.66,114.919998,126.699997,82.050003,97.839996,30.84,42.139999,118.25,55.18,88.050003,62.995594,138.470001,51.880001,92.559998
176.720001,64.059998,113.580002,127.480003,81.879997,98.040001,31.02,42.099998,117.660004,54.950001,88.370003,63.209564,137.679993,51.200001,92.629997
177.600006,63.720001,113.57,127.790001,81.699997,97.699997,31.1,42.34,117.949997,54.869999,88.580002,63.083702,137.470001,51.27,92.949997
179.589996,64.279999,113.550003,130.559998,83.470001,99.629997,31.360001,42.529999,118.910004,55.34,87.800003,64.166145,139.910004,51.869999,92.389999
179.850006,64.629997,114.620003,131.869995,83.5,99.980003,31.66,42.959999,119.459999,55.41,88.989998,64.820641,141.039993,52.349998,93.410004
177.389999,63.849998,112.709999,131.779999,82.440002,99.220001,31.34,42.740002,118.809998,55.150002,87.760002,64.543739,140.509995,52.560001,93.269997
175.949997,63.419998,112.879997,130.570007,82.370003,98.779999,31.07,42.049999,117.779999,54.400002,87.849998,64.33606,139.720001,52.150002,91.959999
176.300003,64.279999,113.089996,131.320007,82.879997,98.980003,31.48,42.59,119.220001,55.34,88.360001,64.411583,140.789993,52.490002,91.720001
177.589996,64.220001,113.949997,132.229996,86.589996,102.150002,31.5,42.150002,119.389999,53.25,89.459999,64.411583,140.410004,52.060001,92.199997
175.369995,63.369999,112.18,131.029999,87.470001,101.269997,31.389999,42.029999,117.269997,52.16,88.230003,63.599747,138.320007,52.119999,91.800003
176.229996,64.040001,113.050003,131.740005,88.769997,102.919998,31.719999,42.32,118.129997,52.650002,89.75,63.939583,140,51.98,92.860001
175.039993,63.810001,112.519997,132.380005,88.279999,102.449997,31.5,42.029999,118.809998,52.669998,88.660004,64.461929,138.490005,51.880001,92.489998
171.679993,63.91,113,132.25,87.510002,101.269997,31.35,41.84,118.82,52.139999,88.349998,63.8326,138.160004,51.259998,92.589996
172.389999,64.360001,113.050003,134.660004,89.419998,102.230003,31.59,41.810001,119.18,52.119999,88.849998,64.348648,137.600006,50.27,92.449997
171.639999,61.939999,113.889999,134.419998,89.290001,102.18,31.48,41.709999,118.75,52.029999,89.220001,64.241661,136.470001,50.259998,92.830002
171.330002,61.759998,114.059998,133.850006,88.470001,102.269997,31.469999,41.73,119.239998,51.790001,90,63.297672,136.660004,49.919998,92.489998
171.139999,61.900002,116.050003,135.839996,88.220001,103.980003,31.469999,41.73,119.800003,51.790001,89.059998,62.920074,138.080002,50.189999,92.489998
169.679993,60.860001,116.300003,133.740005,87.470001,103.040001,31.040001,41.540001,117.639999,51.82,88.540001,62.158588,134.75,49.900002,91.860001
169.720001,60.689999,117.339996,133.160004,87.580002,102.150002,30.34,41.779999,117.970001,52.439999,88.57,62.259281,135.100006,50.299999,91.410004
170.020004,60.41,116.980003,133.380005,86.970001,100.790001,30.17,41.759998,118.260002,52.029999,88.239998,62.838264,134.190002,50.290001,91.120003
170.330002,60.150002,117.629997,133.5,87.669998,101.080002,30.18,41.669998,117.559998,51.619999,88.43,63.033356,133.919998,50.279999,91.300003
170.210007,59.900002,117.550003,134,87.290001,101.360001,30.219999,41.599998,118.489998,51.029999,87.830002,62.750156,134.130005,50.43,90.830002
169.949997,60.080002,117.470001,135.100006,87.220001,101.790001,30.440001,41.970001,115.410004,51.220001,87.449997,62.926369,143.389999,50.27,91.169998
169.910004,61.25,117.120003,136.179993,88,102.269997,30.35,42.049999,114.589996,51.799999,85.540001,62.781624,144.369995,50.380001,91.93
169.860001,66.779999,117.059998,135.839996,86.629997,101.870003,30.16,41.93,114.870003,51.889999,84.93,62.48584,145.070007,49.139999,92.029999
169.5,67.360001,116.599998,135.630005,86.330002,101.300003,30.15,42.130001,113.440002,51.77,84.330002,62.095657,145.369995,48.200001,93.029999
171.270004,67.089996,117.650002,137.449997,85.989998,100.660004,30.459999,42.560001,113.610001,51.869999,84.099998,62.630585,144.690002,48.209999,93.370003
166.229996,66.739998,118.25,139.020004,84.480003,100.769997,30.34,42.540001,113.959999,51.049999,86.970001,63.788548,143.779999,47.84,92.75
166.509995,66.800003,115.589996,145.539993,84.129997,101.190002,30.549999,42.439999,114.559998,51.970001,87.400002,63.568283,142.229996,47.630001,93.489998
165.759995,66.93,114.480003,143.309998,83.010002,99.919998,30.379999,42.119999,115.699997,51.889999,86.580002,62.976715,141.940002,48.540001,94.019997
165.770004,66.449997,113.720001,143.009995,83.879997,103.82,30.59,42.23,115.330002,52.02,86.839996,64.090622,140.350006,48.209999,93.849998
165.300003,66.419998,113.540001,142.429993,83.459999,104.75,30.68,42.400002,115.989998,50.18,86.800003,64.317177,141.330002,48.099998,92.690002
164.25,66.25,111.489998,142.410004,82.239998,106.480003,30.48,42.119999,115.339996,49.619999,86.849998,64.197609,139.429993,47.66,92.389999
165.729996,65.449997,111.589996,140.75,81.110001,105.389999,30.389999,42.049999,114.860001,49.720001,86.739998,63.901825,138.979996,46.939999,91.910004
166.830002,65.330002,109.830002,140.020004,81.269997,105.389999,30.32,42.029999,115.029999,49.73,86.599998,63.593456,137.830002,46.869999,93.370003
166.479996,65.510002,108.839996,139.539993,82.309998,104.779999,30.190001,41.689999,115.110001,49.959999,85.080002,63.769665,137.710007,47.080002,92.449997
169.740005,67,110.410004,143.029999,83.75,106.849998,30.940001,42.459999,116.660004,50.91,86.559998,64.852112,141.929993,47.459999,94.43
171.029999,67.07,111.059998,142.199997,84.68,107.290001,31,42.880001,117.050003,51.080002,87.459999,65.05349,142.899994,47.650002,94.379997
170.389999,68.739998,110.879997,145.089996,91.199997,107.639999,31.360001,42.27,120.309998,51.119999,85.93,65.959724,141.899994,47.860001,94.639999
174.279999,70.110001,107.790001,147.690002,93.449997,107.790001,31,40.939999,119.540001,50.389999,82.959999,68.225296,146.130005,46.689999,94.959999
175.080002,70.5,108.43,148.520004,93.010002,106.639999,31.360001,41.029999,118.470001,50.77,83.580002,68.508499,146.419998,46.689999,97.68
172.910004,72.419998,105.709999,149.990005,94.169998,106.589996,31.370001,41.169998,116.599998,50.209999,83,67.879166,152.279999,46.18,97.919998
174.240005,72.470001,107.110001,148.110001,94.440002,108.959999,31.700001,41.439999,116.32,50.130001,83.620003,67.765892,152.229996,47.369999,97.699997
172.009995,71.68,109.989998,146.440002,93.349998,108.349998,31.57,41.259998,116.360001,50.68,83.190002,67.312775,151.5,47.93,99.120003
172.770004,71.779999,109.949997,145.330002,92.779999,108.120003,30.049999,41.119999,116.57,51.59,83.07,67.149147,150.770004,47.84,99.370003
172.960007,71,110.059998,146.350006,92.339996,109.199997,30.18,40.91,115.360001,51.099998,82,67.023285,149.449997,48.07,98.239998
171.520004,71.540001,111.730003,147.020004,92.900002,110.18,30.049999,41.360001,115,51.279999,82.639999,67.243553,150.410004,48.310001,97.629997
171.910004,71.720001,111.800003,149.520004,93.620003,110.620003,29.889999,41.369999,112.739998,51.709999,82.760002,67.300186,152.259995,49.490002,97.709999
172.25,72.879997,111.230003,149.740005,96.18,111,29.709999,41.119999,113.07,51.34,82.68,68.036499,153.539993,50.23,98.260002
173.490005,72.860001,111.790001,150.039993,95.809998,111,30.09,41.529999,114.129997,51.52,83.459999,68.458153,152.809998,50.669998,98.82
172.5,72.129997,111.57,149.770004,94.900002,110.5,29.92,41.75,113.129997,51.009998,83.07,68.250473,152.110001,51.119999,98.970001
172.770004,71.489998,111.459999,151.639999,94.040001,109.339996,29.83,41.150002,112.480003,50.630001,82.889999,68.495911,157.589996,50.959999,99.669998
171.740005,72.040001,110.519997,150.559998,95.559998,111.559998,29.82,40.349998,111.300003,50.07,82.459999,67.791061,158.320007,49.900002,99.120003
172.630005,72.529999,109.489998,152.389999,96.239998,113.290001,29.450001,40.169998,111.379997,50.650002,81.860001,67.640022,160.940002,49.869999,98.940002
172.429993,71.860001,109.900002,152.25,95.139999,113,29.25,40.360001,111.959999,50.459999,82.400002,68.105728,160.729996,49.810001,98.5
171.619995,72.029999,109.110001,152.160004,94.449997,113.25,29.530001,40.619999,111.940002,51.849998,82.989998,67.602264,157.630005,49.75,99.959999
171.800003,72.309998,109.949997,152.240005,95.220001,112.760002,29.33,40.57,112.059998,50.57,82.910004,67.608559,157.320007,50.360001,100.660004
176.050003,74.290001,111.029999,154.139999,97.330002,114.440002,29.950001,41.290001,111.099998,52.099998,84.18,69.024544,159.399994,51.380001,101.989998
175.880005,74.910004,112.120003,155.389999,96.269997,115.169998,29.950001,40.98,110.989998,51.549999,83.5,68.237885,159.320007,51.130001,103.379997
178.490005,74.769997,113.949997,156.490005,95.529999,115.809998,30.059999,42,112.260002,51.720001,84.370003,69.093773,160.119995,51.490002,104.860001
179.639999,73.580002,113.300003,157.160004,95.080002,117.150002,30.17,41.900002,115.360001,51.540001,85.129997,69.471367,159.490005,51.759998,104.059998
178.830002,73.839996,115.190002,156.660004,96.019997,117.419998,30.59,41.759998,115.889999,52.299999,85.18,69.421021,160.539993,52.360001,103.849998
176.600006,74.07,115.190002,154.470001,93.739998,115.959999,30.459999,41.209999,114.989998,51.790001,84.370003,68.766518,159.860001,51.630001,104.050003
176.020004,74.940002,115.82,153.770004,94.529999,117.050003,30.629999,41.549999,115.889999,51.290001,84.68,68.049088,160.619995,51.810001,104.389999
177.449997,75,115.970001,154.5,92.580002,118.080002,30.59,41.740002,115.879997,50.919998,84.68,68.294525,163.940002,52.27,103.910004
178.160004,74.550003,116.639999,156.179993,92.709999,117.650002,30.75,41.669998,116.019997,50.849998,84.709999,69.741974,161.539993,52.91,105.300003
178.649994,75.059998,116.949997,156.389999,94.339996,117.949997,30.559999,41.66,115.660004,51.790001,84.57,69.634987,161.589996,53.119999,105.459999
178.429993,75.32,117.059998,157.479996,93.82,117.910004,30.42,41.57,115.309998,52.299999,84.279999,69.534302,161.330002,52.970001,105.559998
179.199997,74.580002,116.290001,157.460007,94.120003,118.769997,30.459999,41.549999,115.440002,52.139999,84.470001,69.515419,161.580002,53.650002,105.419998
178.75,74.970001,116.519997,157.809998,94.32,118.419998,30.530001,41.599998,115.959999,51.91,84.959999,69.634987,163.029999,53.68,105.150002
178.919998,74.980003,117.260002,157.479996,94.550003,118.220001,30.68,41.610001,115.910004,51.290001,84.599998,69.842667,162.639999,53.639999,105.169998
178.080002,74.370003,116.760002,156.100006,93.150002,117.910004,30.42,41.389999,115.099998,51.02,84.07,69.345497,161.440002,53.439999,104.300003
178.410004,73.919998,116.730003,155.690002,93.290001,117.82,30.459999,41.599998,115.489998,51.060001,84.349998,69.57206,161.039993,53.740002,104.559998
178.570007,74.080002,115.82,155.679993,92.739998,117.699997,30.219999,41.459999,115.209999,50.830002,84.080002,68.986786,160.039993,53.380001,104.220001
178.050003,75.349998,116.150002,156.970001,93.989998,117.849998,30.540001,41.799999,115.839996,51.98,84.199997,69.748268,161.449997,54.580002,106.080002
178.320007,76.260002,116.019997,158.619995,93.57,117.82,30.1,41.650002,115.650002,53.07,84.5,69.79232,161.910004,54.52,107.440002
177.710007,75.32,116.610001,158.710007,93,117.309998,30.17,41.75,116.860001,53.060001,85.059998,70.075516,162.179993,54.639999,107.379997
178.229996,75.470001,117.910004,159.100006,93.040001,116.839996,30.23,41.740002,116.300003,53.91,85.029999,70.830711,162.410004,53.259998,108.980003
177.270004,75.860001,118.989998,158.320007,92.370003,115.839996,30.18,41.32,116.279999,53.380001,84.400002,70.169922,161.949997,52.68,108.360001
176.580002,76.650002,119.110001,159.070007,93.830002,114.959999,30.379999,41.040001,116.160004,53.110001,83.489998,70.018883,161.580002,52.759998,108.379997
177.889999,76.910004,119.75,159.399994,94.650002,115.93,30.15,41.049999,114.730003,52.689999,83.75,69.855255,161.889999,52.459999,109.440002
177.440002,76.879997,119.25,158.289993,93.989998,116.160004,30.040001,40.950001,114.620003,52.400002,83.839996,69.741974,162.360001,52.68,107.529999
177.389999,76.620003,119.040001,158.830002,94.480003,116.379997,30.07,40.880001,114.599998,52.919998,84.010002,69.36438,161.800003,52.549999,108.059998
177.259995,76.599998,120,157.669998,93.57,116.279999,29.99,41.220001,114.870003,53.650002,85.209999,69.207047,160.660004,52.740002,107.970001
178.490005,77.489998,119.989998,158.320007,93.330002,115.940002,30.030001,41.290001,114.699997,53.27,84.93,69.490242,157.740005,52.25,108.160004
178.679993,76.690002,119.779999,159,93.379997,115.580002,29.98,41.139999,114.199997,52.93,84.699997,69.685333,158.699997,52.360001,107.279999
178.490005,76.199997,120,159.529999,94.580002,115.599998,30.1,41.32,114.150002,53.200001,87.449997,69.723099,158.660004,52.720001,107.660004
178.509995,75.970001,120.080002,157.839996,94.459999,115.389999,30.27,41.43,113.910004,53.240002,86.959999,69.439896,159.070007,52.41,107.120003
175.970001,77.43,119.970001,160.550003,96.239998,116.370003,30.6,41.900002,111.760002,53.450001,87.860001,70.239143,160.429993,50.119999,107.900002
176.729996,76.889999,121.879997,167.360001,98.150002,117.239998,30.700001,42.119999,112.800003,53.860001,87.160004,69.830078,161.240005,49.77,108.040001
176.820007,76.93,121.940002,169.119995,97.220001,116.550003,30.74,41.810001,111.839996,53.650002,86.599998,69.452484,162.75,49.119999,108.059998
177.479996,76.849998,121.949997,167.699997,98.989998,113.790001,30.98,41.450001,113.379997,53.189999,86.720001,69.037132,162.990005,49.599998,109.300003
175.419998,77.279999,121.629997,165.570007,96.790001,111.82,30.83,41.380001,113.129997,53.080002,86.75,68.70359,162.089996,49.369999,110.940002
174.820007,76.379997,121.349998,163.419998,95.660004,111.349998,30.719999,41.57,113.25,52.900002,87.599998,69.01825,162.100006,49.009998,110.650002
175.169998,76.760002,128.75,163.970001,95.110001,111,30.5,41.259998,113.230003,53.02,87.330002,68.080551,162.710007,48.389999,111.300003
174.179993,76.510002,128.529999,162.259995,93.769997,112.209999,31.18,41.400002,113.57,52.799999,87.760002,68.193832,160.759995,48.279999,110.610001
175.039993,78.040001,129.080002,162.399994,93.279999,113.57,31.32,41.540001,113.639999,52.360001,87.410004,69.005661,161.869995,48.580002,110.300003
175.100006,77.82,130.289993,163.979996,92.870003,112.980003,31.299999,41.560001,113.400002,52.799999,87.400002,69.65387,160.509995,48.029999,109.57
175.759995,77.720001,131.529999,166.5,93.309998,111.389999,31.450001,41.900002,113.480003,52.810001,88.010002,70.012589,160.529999,48.040001,109
177.070007,77.800003,132.039993,163.809998,92.910004,111.580002,31.27,42.02,113.400002,53.880001,88.330002,69.477661,160.309998,48.369999,109
178.179993,78.18,132.419998,164.279999,93.959999,112.260002,31.5,41.25,114.080002,55.310001,88.669998,69.28257,160.440002,48.810001,109.489998
179,78.480003,132.119995,166.229996,96.309998,113.050003,31.51,40.580002,115.239998,56.220001,87.970001,69.886719,160.75,48.98,109.260002
181.020004,78.910004,133.289993,168.029999,98.5,113.910004,31.969999,40.619999,115.879997,56.09,88.309998,70.497169,161.990005,48.549999,109.650002
181.600006,79.410004,135.020004,168.5,98.089996,112.519997,32.310001,40.529999,116.360001,56.450001,87.860001,70.213974,163.130005,48.27,110.330002
181.699997,79.599998,135.509995,169.300003,99.019997,112.57,32.82,40.439999,117.199997,56.639999,91.120003,70.42794,164.289993,48.080002,110.18
183.410004,79.510002,135.350006,170.809998,98.260002,110.68,33.599998,41.200001,118.080002,56.290001,90.790001,70.528633,163.649994,48.459999,110.709999
182.949997,79.709999,135.720001,172.710007,98.849998,110.330002,33.740002,41.23,118.860001,56.75,91.089996,70.578979,157.619995,49.189999,110.059998
183.369995,79.970001,136.699997,175.559998,98.099998,111.720001,34.130001,41.459999,119.660004,57.360001,91.669998,70.799248,160.570007,49.43,110.010002
186.039993,79.860001,137.110001,175.360001,98.199997,110.379997,34.09,41.599998,119.519997,58.240002,91.440002,70.89994,160.570007,49.669998,110.120003
187.190002,80.050003,136.529999,176.860001,95.550003,111.019997,34.040001,41.66,121.699997,57.389999,91.129997,70.541222,162.600006,50.310001,109.730003
187.410004,79.760002,136.660004,177.440002,95.480003,110.120003,34.32,41.779999,122.730003,57.860001,91.050003,70.774071,163.059998,50.599998,110.32
186.910004,80.169998,136.929993,179.429993,97.440002,111.75,34.259998,41.669998,122.400002,57.689999,90.889999,70.994339,165.380005,49.939999,110.230003
186.350006,80.059998,136.990005,180.229996,96.660004,112.5,34.18,41.959999,122.209999,57.16,91.07,70.830711,165.380005,49.630001,110.089996
189.860001,81.919998,139.789993,183.910004,98.580002,113.879997,34.439999,42.16,123.860001,57.950001,91.660004,71.541847,167.940002,49.810001,111.040001
189.889999,80.099998,138.960007,182.990005,94.360001,113.360001,34.389999,42.470001,123.629997,57.799999,90.910004,70.918816,167.309998,49.98,110.589996
189.309998,79.879997,139.779999,182.179993,95.120003,113.550003,34.290001,42.48,123.790001,56.700001,90.5,70.698555,168.199997,50.09,111.239998
188.899994,79.5,139.339996,180.929993,95.660004,113.169998,34.189999,42.18,123.709999,56.77,90.370003,70.270607,168.699997,50.029999,110.669998
189.089996,79.580002,139.520004,182.020004,95.93,111.809998,34.200001,41.990002,123.830002,56.549999,90.290001,70.660789,168.300003,49.439999,110.860001
189.509995,79.040001,139,181.740005,93.230003,109.610001,34.02,41.990002,124.099998,56.509998,90.139999,70.327248,167.910004,49.16,110.839996
189.899994,79.300003,138.679993,180.570007,91.389999,110.040001,34.07,42.029999,125.949997,56.360001,90.339996,70.440529,168.009995,49.279999,111.029999
191.210007,79.379997,139.139999,178.699997,92.309998,110.610001,34.259998,42.290001,126.209999,56.43,91.07,70.572685,169.979996,49.349998,110.919998
191.520004,79.209999,139.199997,179.050003,92.639999,109.349998,34.099998,42.029999,126.68,56.669998,91.309998,70.679672,170.210007,49.470001,111.519997
190.330002,79.690002,138.990005,178.729996,91.860001,107.360001,34.119999,41.970001,127.050003,57.279999,91,70.377594,169.059998,49.360001,112.309998
191.199997,79.230003,140.460007,178.710007,93.360001,108.879997,34.240002,42.119999,128.960007,57.66,91.400002,71.164253,171.779999,50.139999,111.870003
190.309998,79.769997,140.690002,178.190002,92.849998,107.860001,34.23,42.25,128.460007,57.599998,91.440002,70.698555,171.300003,50.040001,111.709999
192.360001,79.25,139.990005,180.100006,92.910004,107.68,34.23,42.029999,128.059998,57.799999,91,71.397102,169.699997,50.389999,111.760002
193.009995,78.849998,141.460007,179.389999,95.400002,107.660004,34.279999,42.18,128.070007,58.68,91.220001,71.434868,168,50.240002,112.709999
192.130005,77.529999,139.839996,175.960007,92.43,108.040001,33.880001,42.5,127.25,58.009998,91.190002,70.585274,167.699997,50.16,111.75
192.220001,77.669998,141.419998,176.979996,92.43,108.389999,34.099998,42.380001,126.260002,53.919998,90.989998,70.440529,167.029999,49.709999,112.080002
192.139999,77.839996,140.919998,177.259995,92.230003,107.870003,33.959999,42.169998,125.900002,55.369999,90.769997,70.383888,165.289993,49.639999,112.239998
191.509995,78.199997,140.639999,175.820007,92.150002,107.989998,34.080002,42.119999,125.480003,56.360001,90.57,70.358719,165,49.68,112.139999
190.429993,77.599998,140.880005,176.100006,91.510002,106.279999,33.990002,42.32,125.800003,55.93,90.489998,70.377594,164.600006,49.139999,112.379997
190.990005,78.639999,143.800003,177.360001,92.949997,107.169998,34.02,42.43,125.660004,56.619999,90.760002,70.950287,165.350006,49.299999,113.050003
190.679993,78.25,144.119995,177.630005,92.860001,108.07,33.740002,42.419998,124.919998,56.68,90.599998,70.522339,163.440002,49.130001,112.529999
191.279999,79.209999,143.929993,177.979996,93.220001,107.779999,33.740002,42.599998,124.660004,56.040001,90.199997,70.767776,164.990005,49.060001,113.18
191.330002,79.110001,143.660004,176.860001,92.760002,107.370003,33.799999,42.439999,124.550003,55.73,89.849998,70.616737,164.009995,48.75,113.389999
190.720001,78.589996,143.699997,176.649994,92.269997,107.800003,33.580002,42.41,124.690002,55.560001,89.68,70.440529,165.589996,49.18,113.199997
190.190002,78.260002,144.770004,178.699997,94.129997,108.660004,33.41,42.68,124.68,55.040001,89.910004,71.107613,164.970001,49.310001,113.040001
190.240005,77.760002,144.020004,177.080002,94.239998,108.639999,33,42.57,124.800003,54.98,89.970001,70.799248,165.369995,49.02,113
189.889999,77.919998,143.660004,177.369995,95.82,109.290001,33.080002,42.669998,125.050003,55.139999,89.400002,70.742607,165.339996,48.43,113.050003
189.990005,77.769997,143.339996,178.850006,95.519997,108.860001,32.959999,42.610001,124.919998,55.110001,89.230003,71.107613,166.020004,48.66,112.580002
189.710007,77.489998,143.169998,177.559998,97.139999,109.43,33.009998,42.689999,124.339996,54.900002,89.489998,71.038391,165.479996,48.540001,112.43
190.070007,77.260002,141.630005,178.570007,97.099998,108.970001,32.919998,42.66,124.220001,54.919998,89.800003,71.202011,165.830002,48.700001,113.07
189.699997,76.68,141.800003,176.050003,94.860001,108.970001,32.619999,42.939999,125.400002,55.57,90.309998,70.63562,165.559998,48.919998,113.040001
188.649994,75.800003,141.050003,175.619995,93.099998,106.099998,32.419998,42.790001,124.989998,55.34,90.029999,70.541222,164.960007,48.619999,113.199997
190.360001,76.669998,141.830002,179.020004,94.139999,106.169998,32.610001,43.07,125.720001,56.240002,90.389999,71.283829,167.179993,48.810001,113.779999
190.220001,75.790001,141.199997,177.850006,94.389999,105.68,32.669998,43.48,121.82,56.110001,90.800003,71.466331,168.589996,49.220001,114.190002
189.830002,75.550003,140.679993,178.399994,93.470001,104.230003,32.650002,43.23,121.370003,55.860001,89.599998,71.06356,169.25,48.939999,113.730003
191.160004,80.019997,142.440002,179.300003,94.660004,104.879997,32.830002,43.09,121.870003,56.400002,89.330002,71.705475,171.539993,48.41,114.790001
191.5,79.589996,142.270004,180.380005,94.32,104.889999,32.82,43.07,121.760002,55.849998,88.620003,72.366264,171.160004,47.25,114.440002
194.229996,80.449997,143.639999,182.059998,96.809998,105.93,33.279999,43.279999,122.889999,55.470001,89.550003,73.20327,172.330002,47.049999,113.699997
195.130005,80.629997,144.529999,183.509995,104.419998,106.730003,33.419998,43.110001,123.43,55.450001,90,73.5494,174.039993,46.700001,115.18
195,80.519997,143.679993,181.710007,104.660004,106.080002,33.400002,43.240002,123.510002,55.16,87.739998,74.386406,174.380005,47.360001,115.580002
196.110001,80.330002,143.789993,183.220001,102.68,105.470001,33.75,43.009998,123.739998,55.470001,87.690002,74.751419,174.630005,46.669998,115.839996
195.830002,79.25,143.649994,184.830002,102.260002,106.699997,34.07,43.150002,123.470001,55.41,87.330002,74.883575,174.880005,45.91,115.599998
194.809998,79.230003,146.580002,182.389999,102,105.919998,33.970001,43.220001,123.339996,54.990002,87.089996,74.839523,174.589996,45.880001,114.730003
196.529999,79.540001,147.509995,183.440002,101.510002,105.360001,34.240002,43.389999,123.699997,55.07,86.220001,75.091255,174.139999,45.91,114.370003
197.630005,78.830002,147.059998,183.389999,101.540001,106.720001,34.25,43.32,123.330002,54.529999,86.43,75.707993,172.539993,46.150002,111.620003
199.509995,78.330002,146.529999,183.070007,99.389999,104.809998,34.18,43.66,123.949997,54.470001,86.449997,76.148521,174.020004,45.880001,111.169998
199.399994,78.32,148.960007,185.009995,99.639999,105.790001,34.389999,43.689999,123.510002,53.950001,86.5,76.368782,174.119995,46.689999,111.989998
198.649994,78.160004,153.009995,186.020004,99.370003,106.68,34.290001,43.889999,123.25,54.299999,86.550003,76.198868,174.440002,46.630001,111.419998
197.960007,78.440002,153.990005,186.910004,99.290001,105.080002,33.900002,43.509998,123.209999,54.889999,86.400002,76.438011,173.240005,46.419998,112.07
196.639999,78.650002,153.259995,183.179993,100.360001,106.5,33.740002,43.57,122.809998,54.560001,86.489998,76.16111,173.389999,46.380001,109.660004
196.75,77.919998,153.949997,183.940002,100.989998,106.209999,33.630001,43.669998,123.199997,54.240002,86.169998,76.32473,173.320007,46.02,109.580002
196.570007,77.489998,156.100006,183.25,100.709999,105.959999,33.450001,43.59,123.639999,54.200001,86.190002,76.041534,171.809998,45.84,109.690002
197.630005,78.330002,155.699997,182.389999,102.419998,106.849998,34.23,43.73,126.989998,53.77,86.330002,76.098175,171.529999,45.380001,109.129997
197.910004,78.129997,155.470001,182.699997,102.339996,107.25,34.299999,43.849998,127.769997,52.779999,86.239998,76.400253,168.119995,45.310001,107.980003
194.839996,76.370003,150.25,178.779999,100.139999,104.699997,33.82,43.93,126.669998,51.799999,86.260002,75.254875,168.860001,44.48,106.309998
195.240005,76.379997,152.539993,177.399994,100.220001,105.169998,31.379999,43.799999,126.970001,51.68,85.870003,75.122719,171.449997,45.040001,106.68
195.800003,76.800003,153.059998,180.759995,102.43,106.519997,31.209999,43.900002,127,51.77,86.239998,76.249214,172.589996,45.419998,107.519997
198.509995,76.980003,153.990005,183.669998,102.290001,106.120003,31.59,44.18,127.260002,51.57,86.209999,76.563873,174.699997,45.48,107.629997
197.729996,77.199997,153.800003,183.490005,103.629997,106.269997,31.76,44.389999,127.519997,52.200001,86.080002,76.821899,175.220001,45.48,107.019997
197.490005,77.120003,153.339996,185.25,103.949997,106.220001,31.49,45.029999,127.510002,52.009998,86.5,76.828194,175.589996,45.040001,107.709999
199.539993,77.440002,153.869995,187.070007,105.019997,105.110001,31.440001,45.41,127.529999,52.349998,86.860001,76.935181,178.050003,45.310001,107.269997
200.669998,77.459999,153.610001,186.589996,105.660004,104.720001,31.5,45.389999,126.919998,52.59,87.25,76.683449,177.5,45.32,108.410004
202.440002,77.089996,153.669998,186.880005,105.470001,104.059998,31.68,45.43,127.110001,52.919998,87.400002,76.318436,176.589996,46.200001,108.339996
204.470001,76.940002,152.759995,187.630005,105.43,103.480003,31.530001,45.470001,128.25,52.990002,88.089996,76.32473,175.179993,46.639999,107.940002
204.350006,78.279999,153.179993,187.320007,105.650002,104.269997,31.82,45.790001,128.779999,52.299999,88.129997,76.645691,179.580002,46.509998,108.209999
206.699997,78.489998,155.449997,190.229996,105.949997,103.110001,31.98,45.889999,130.080002,52.98,88.589996,76.853371,179.389999,46.439999,107.18
206.220001,78.970001,153.929993,188.949997,105.199997,103.190002,31.76,45.990002,130.360001,53.009998,88.739998,76.135933,179.369995,46.369999,106.519997
