"MMM.Open","MMM.High","MMM.Low","MMM.Close","MMM.Volume","MMM.Adjusted","AXP.Open","AXP.High","AXP.Low","AXP.Close","AXP.Volume","AXP.Adjusted","AAPL.Open","AAPL.High","AAPL.Low","AAPL.Close","AAPL.Volume","AAPL.Adjusted","BA.Open","BA.High","BA.Low","BA.Close","BA.Volume","BA.Adjusted","CAT.Open","CAT.High","CAT.Low","CAT.Close","CAT.Volume","CAT.Adjusted","CVX.Open","CVX.High","CVX.Low","CVX.Close","CVX.Volume","CVX.Adjusted","CSCO.Open","CSCO.High","CSCO.Low","CSCO.Close","CSCO.Volume","CSCO.Adjusted","KO.Open","KO.High","KO.Low","KO.Close","KO.Volume","KO.Adjusted","JNJ.Open","JNJ.High","JNJ.Low","JNJ.Close","JNJ.Volume","JNJ.Adjusted","NKE.Open","NKE.High","NKE.Low","NKE.Close","NKE.Volume","NKE.Adjusted","PG.Open","PG.High","PG.Low","PG.Close","PG.Volume","PG.Adjusted","RTX.Open","RTX.High","RTX.Low","RTX.Close","RTX.Volume","RTX.Adjusted","UNH.Open","UNH.High","UNH.Low","UNH.Close","UNH.Volume","UNH.Adjusted","VZ.Open","VZ.High","VZ.Low","VZ.Close","VZ.Volume","VZ.Adjusted","DIS.Open","DIS.High","DIS.Low","DIS.Close","DIS.Volume","DIS.Adjusted"
169.899994,172.050003,169.779999,171.029999,1955700,155.073532,66.790001,67.260002,66.309998,67.07,3956000,63.54512,110.309998,111.720001,109.699997,111.059998,24254200,105.840378,141.919998,143.309998,141.289993,142.199997,2823800,130.829178,83.769997,85,83.059998,84.68,3407700,77.644897,106.57,108.190002,106.419998,107.290001,8050000,93.439201,30.940001,31.200001,30.73,31,19399800,27.779495,42.369999,42.98,42.369999,42.880001,12036600,38.205688,116.480003,117.57,116.470001,117.050003,6675300,106.606651,51.099998,51.490002,50.950001,51.080002,8111400,49.008453,86.769997,87.690002,86.589996,87.459999,7674600,79.20977,64.965385,65.39962,64.581497,65.05349,4011000,60.121387,141.350006,143.610001,141,142.899994,4389300,135.460953,47.560001,47.849998,47.470001,47.650002,9482400,40.7565,94.529999,94.849998,93.900002,94.379997,6226900,89.688988
165.839996,171,165.839996,170.389999,3659300,154.493256,67.160004,69,67.059998,68.739998,9319100,65.127357,109.879997,111.32,108.050003,110.879997,59176400,105.668861,141.600006,145.850006,141.539993,145.089996,5494400,134.51918,89.779999,93.199997,89.360001,91.199997,19281900,83.623238,106.040001,108.260002,105.690002,107.639999,9161800,93.744026,31.040001,31.49,30.700001,31.360001,38564100,28.102093,41.759998,42.32,41.700001,42.27,21351000,37.662189,120,122.5,118.099998,120.309998,16220000,109.57579,50.07,51.27,49.799999,51.119999,9058600,49.046822,85.260002,86.540001,84.309998,85.93,11972500,77.824104,63.618629,66.261803,63.618629,65.959724,7951200,60.958916,139.539993,144.190002,136.220001,141.899994,8042400,134.513031,47.009998,48.080002,46.470001,47.860001,20871900,40.936127,92.290001,94.919998,92.110001,94.639999,8635700,89.936058
170.160004,174.669998,169.789993,174.279999,3280000,158.020355,69.239998,70.400002,69.050003,70.110001,9418700,66.425362,111.089996,111.089996,105.830002,107.790001,57134500,102.724083,146.509995,149.339996,146.389999,147.690002,6508300,136.929779,92.040001,94.949997,91.839996,93.449997,14174400,85.68631,107.540001,108.5,107.239998,107.790001,8739500,93.874649,31.41,31.76,30.809999,31,38345000,27.779495,41.860001,42.259998,40.849998,40.939999,33245500,36.477169,120.769997,121.099998,119.019997,119.540001,11904500,108.874489,51.290001,51.369999,50.330002,50.389999,12316100,48.346432,85.510002,85.699997,82.18,82.959999,22095000,75.13427,66.318436,68.256767,66.293266,68.225296,9701800,63.052719,142.339996,146.570007,142,146.130005,6075500,138.522797,47.860001,47.880001,46.360001,46.689999,24311700,39.935387,94.889999,96.059998,94.230003,94.959999,13777900,90.240166
174.050003,175.130005,173.729996,175.080002,1868200,158.745697,69.970001,70.589996,69.650002,70.5,4656100,66.794868,107.120003,108.870003,106.550003,108.43,34143900,103.334007,147.119995,148.600006,146.559998,148.520004,3585200,137.69931,93.389999,94.339996,91.82,93.010002,7369900,85.282867,107.480003,107.650002,105.940002,106.639999,7939500,92.873123,30.93,31.469999,30.92,31.360001,23150300,28.102093,40.950001,41.130001,40.630001,41.029999,13421000,36.557358,119.489998,119.489998,118.129997,118.470001,8134800,107.899948,50.220001,50.849998,50.18,50.77,6300600,48.711025,82.669998,84.059998,82.650002,83.580002,8905700,75.695778,67.904343,68.546257,67.337952,68.508499,6594200,63.314438,146.710007,147.5,146.009995,146.419998,4475400,138.797714,46.700001,46.900002,46.509998,46.689999,16425500,39.935387,97.18,98.32,95.779999,97.68,23008100,92.824959
175.229996,175.509995,171.899994,172.910004,2607000,156.778168,70.800003,72.68,70.629997,72.419998,8084100,68.613953,107.709999,107.809998,104.080002,105.709999,51175500,100.741837,148.210007,150.089996,148.210007,149.990005,4490900,139.06221,93.25,95.5,93.019997,94.169998,7552800,86.346466,106.150002,106.730003,105.589996,106.589996,7656000,92.829559,31.43,31.67,31.35,31.370001,22917600,28.111053,41.130001,41.419998,40.849998,41.169998,19514200,36.682102,118.580002,118.989998,116.5,116.599998,10054900,106.196793,51.18,51.189999,50.209999,50.209999,8063900,48.173733,83.559998,83.779999,82.760002,83,12862500,75.170479,68.860916,68.860916,67.797356,67.879166,6576100,62.732822,147.320007,152.919998,147.039993,152.279999,5740400,144.352661,46.709999,46.849998,46.009998,46.18,21820200,39.499165,97.559998,98.309998,97.449997,97.919998,13208400,93.05304
173.160004,174.25,171.910004,174.240005,2177100,157.984039,72.129997,72.480003,71.239998,72.470001,4431200,68.661339,106.57,107.68,106.160004,107.110001,32264500,102.07605,148.440002,149.449997,147.190002,148.110001,3856600,137.319183,93.459999,94.459999,92.639999,94.440002,4645400,86.594055,107.489998,109.059998,107.400002,108.959999,12156500,94.893608,31.27,31.85,31.27,31.700001,24160200,28.406771,41.18,41.52,41.169998,41.439999,16554000,36.922672,116.400002,116.690002,115.82,116.32,7446700,105.94178,50.459999,50.639999,49.75,50.130001,9299800,48.096981,84.580002,84.580002,82.879997,83.620003,9464000,75.732002,67.872879,67.979858,67.123978,67.765892,6031200,62.628151,153.509995,153.960007,151.509995,152.229996,4910700,144.305267,46.509998,47.369999,46.380001,47.369999,18672200,40.517014,97.900002,98.139999,97.419998,97.699997,7184600,92.843964
173.130005,173.229996,171.570007,172.009995,2022600,156.962021,71.949997,72.400002,71.279999,71.68,4663700,67.912842,106.699997,110.230003,106.599998,109.989998,58840500,104.820671,147.300003,148.410004,146.139999,146.440002,3559700,135.770874,93.769997,94.400002,92.839996,93.349998,3297200,85.594612,108.199997,109,107.739998,108.349998,7723700,95.30703,31.620001,31.889999,31.51,31.57,27097100,28.290277,41.400002,41.650002,41.16,41.259998,12681400,36.762283,116.650002,116.779999,116.080002,116.360001,6594800,105.978218,50,50.799999,49.950001,50.68,6760300,48.624676,83.980003,84.199997,83.169998,83.190002,8542900,75.342545,67.098801,67.577095,66.928886,67.312775,4302200,62.593037,151.990005,153,151.229996,151.5,3899000,143.613266,47.490002,47.98,47.32,47.93,17328400,40.996002,98.330002,99.169998,98.099998,99.120003,9702400,94.193405
172.009995,173.25,172.009995,172.770004,1783700,157.655579,71.360001,72,71.32,71.779999,3797400,68.007584,109.809998,110.349998,108.830002,109.949997,27632000,104.782547,146.830002,147.119995,145,145.330002,3656100,134.74173,93.5,93.5,92.400002,92.779999,3942200,85.07196,109,110.099998,107.589996,108.120003,6638100,95.104729,29.91,30.049999,29.610001,30.049999,75252300,26.928185,41.279999,41.299999,41,41.119999,12398800,36.637547,116.68,116.68,116.120003,116.57,5730300,106.169472,50.939999,51.669998,50.720001,51.59,7671600,49.497768,83.269997,83.5,82.93,83.07,9083700,75.233879,67.356827,67.614853,67.092514,67.149147,3537900,62.440891,151.820007,151.919998,150.190002,150.770004,4683000,142.92128,47.950001,48.169998,47.810001,47.84,12436300,40.919022,99.050003,99.5,98.269997,99.370003,8662600,94.430969
172.509995,173.279999,172.289993,172.960007,1711100,157.828934,71.529999,71.599998,70.769997,71,5430600,67.268578,109.720001,110.540001,109.660004,110.059998,28428900,104.887405,145.179993,146.600006,144.460007,146.350006,2214400,135.687424,93.010002,93.400002,91.900002,92.339996,4715900,84.66851,108.57,109.669998,108.150002,109.199997,6815500,96.05471,30.110001,30.360001,30.01,30.18,38748600,27.044678,41.029999,41.200001,40.900002,40.91,16345300,36.450439,115.790001,115.919998,114.809998,115.360001,7717800,105.793465,51.389999,51.889999,50.959999,51.099998,7461600,49.027637,82.919998,83.099998,81.989998,82,14565500,74.264816,67.123978,67.312775,66.941475,67.023285,4254500,62.32383,151.050003,151.660004,149.399994,149.449997,5664800,141.669983,47.849998,48.200001,47.57,48.07,12820600,41.115738,99.050003,99.370003,98.139999,98.239998,8586100,93.357132
171.419998,171.979996,170.720001,171.520004,1993900,156.514893,71.309998,71.669998,70.959999,71.540001,3368200,67.780197,110.120003,111.989998,110.010002,111.730003,29264600,106.478912,147.210007,148.490005,146.520004,147.020004,2825900,136.308609,93.129997,93.849998,92.779999,92.900002,3783200,85.181984,110.360001,111,110.07,110.18,8476800,96.916748,30.299999,30.33,30.01,30.049999,27481700,26.928185,40.91,41.360001,40.73,41.360001,12307000,36.851387,115.440002,115.68,114.800003,115,5843300,105.463341,51,51.419998,50.950001,51.279999,5357200,49.200336,82,82.75,81.709999,82.639999,11482100,74.844452,67.243553,67.37571,66.840782,67.243553,3459900,62.52866,149.720001,150.660004,148.559998,150.410004,3867800,142.579987,48.060001,48.360001,47.919998,48.310001,10773300,41.321026,98.110001,98.269997,97,97.629997,10771100,92.777458
171.669998,172.080002,171.279999,171.910004,1553300,156.870819,71.82,71.879997,70.870003,71.720001,4086200,67.950752,111.949997,112.419998,111.400002,111.800003,25965500,106.545609,147.899994,149.759995,147.880005,149.520004,3770000,138.626465,93.400002,93.709999,92.800003,93.620003,3172800,85.842186,110.790001,111,109.309998,110.620003,6440500,97.303772,30.08,30.190001,29.85,29.889999,26769300,26.784805,41.450001,41.700001,41.240002,41.369999,12743500,36.860298,114.589996,115,112.269997,112.739998,11649700,103.390747,51.470001,51.75,51.049999,51.709999,5228100,49.612904,83.010002,83.18,82.660004,82.760002,7426500,74.953125,67.470108,67.545624,67.256134,67.300186,4196100,62.581333,151.080002,152.929993,150.559998,152.259995,4992100,144.333664,48.48,49.610001,48.369999,49.490002,22030000,42.330311,97.400002,97.93,97.269997,97.709999,5323700,92.853477
172.080002,172.75,171.759995,172.25,1477900,157.181061,71.940002,72.919998,71.510002,72.879997,4661400,69.049774,111.360001,111.510002,110.330002,111.230003,27426400,106.002403,149.610001,150.809998,149.029999,149.740005,2857500,138.830444,94.809998,96.419998,94.220001,96.18,6535900,88.189491,110.400002,111.470001,110.040001,111,4472700,97.638031,29.83,29.950001,29.559999,29.709999,24496800,26.623503,41.220001,41.310001,41.029999,41.119999,9281300,36.637547,112.25,113.43,111.559998,113.07,7892600,103.693375,51.709999,51.849998,51.200001,51.34,4141600,49.2579,82.589996,82.93,82.519997,82.68,7693300,74.880684,67.570801,68.143486,67.570801,68.036499,3779400,63.266014,152.009995,153.740005,150.960007,153.539993,2697200,145.547104,49.299999,50.650002,49.290001,50.23,21456700,42.963261,97.669998,98.279999,97.589996,98.260002,5897400,93.376144
172.210007,173.990005,172.210007,173.490005,945800,158.312546,72.970001,73.18,72.459999,72.860001,1900400,69.03083,111.129997,111.870003,110.949997,111.790001,11475900,106.536087,150,150.149994,149.029999,150.039993,962300,139.108566,95.959999,96.440002,95.209999,95.809998,2006900,87.850227,110.540001,111.220001,110.120003,111,3238600,97.638031,29.6,30.15,29.549999,30.09,17678900,26.964029,41.389999,41.580002,41.240002,41.529999,7402300,37.002857,113.599998,114.230003,113.379997,114.129997,3433300,104.665466,51.68,51.740002,51.349998,51.52,2736800,49.430611,82.989998,83.459999,82.949997,83.459999,3882900,75.58709,68.363754,68.722466,68.14978,68.458153,1602800,63.658096,153.929993,154.5,152.610001,152.809998,1664500,144.855072,50.220001,50.799999,50.169998,50.669998,8087100,43.339603,98.709999,99.07,98.5,98.82,4396800,93.90831
173.559998,173.770004,172.279999,172.5,1677700,157.409134,72.529999,72.769997,71.970001,72.129997,4467700,68.33918,111.43,112.470001,111.389999,111.57,27194000,106.326416,149,150.089996,148.320007,149.770004,4728800,138.858246,95.510002,95.860001,94.470001,94.900002,4916000,87.015846,110.949997,111.57,110.379997,110.5,6406700,97.198219,30.08,30.09,29.82,29.92,21468900,26.811693,41.509998,41.790001,41.27,41.75,19424400,37.198872,113.790001,114.120003,113.050003,113.129997,9065700,103.748383,51.439999,51.439999,50.610001,51.009998,8602100,48.941288,83.129997,83.360001,82.760002,83.07,6990100,75.233879,68.281937,68.584015,68.14978,68.250473,3898600,63.464981,152.740005,152.850006,150,152.110001,5029600,144.191483,50.470001,51.200001,50.450001,51.119999,15982400,43.724514,98.519997,99.199997,98.32,98.970001,7106700,94.05085
172.539993,173.289993,172.149994,172.770004,1483200,157.655579,72.199997,72.260002,71.389999,71.489998,3814800,67.732819,110.779999,112.029999,110.07,111.459999,28528800,106.221603,149.830002,152.110001,149.110001,151.639999,3945600,140.591995,94,94.57,93.629997,94.040001,3806000,86.22728,109.099998,109.720001,108.400002,109.339996,7461900,96.177856,29.940001,30.1,29.790001,29.83,23553700,26.731039,41.52,41.52,41.139999,41.150002,11421900,36.974239,112.949997,113.410004,112.169998,112.480003,7799600,103.152306,51.200001,51.369999,50.57,50.630001,6065700,48.576702,83.419998,83.480003,82.690002,82.889999,6183100,75.070877,68.388924,68.873505,68.376335,68.495911,4979800,63.693226,156.940002,158.119995,155.179993,157.589996,5827400,149.38623,51.029999,51.150002,50.77,50.959999,11532800,43.58765,99.239998,99.68,98.970001,99.669998,8396800,94.716057
172.199997,173.190002,171.589996,171.740005,2595800,156.715652,72,72.330002,71.779999,72.040001,4812500,68.253929,111.599998,112.199997,110.269997,110.519997,36162300,105.325768,151.589996,153.080002,150.559998,150.559998,3991000,139.590714,95.75,95.900002,94.349998,95.559998,4641900,87.620987,112.050003,112.980003,111.300003,111.559998,17301900,98.130623,29.76,29.950001,29.68,29.82,26224900,26.72208,41,41.200001,40.349998,40.349998,22410400,36.255421,112.190002,112.519997,111.300003,111.300003,11178500,102.070175,50.52,50.810001,50.07,50.07,8198400,48.039413,82.519997,82.830002,82.260002,82.459999,12115500,74.681419,68.615479,69.225929,67.791061,67.791061,6534100,63.037788,157.470001,159.759995,157.070007,158.320007,7142400,150.675812,50.549999,50.73,49.900002,49.900002,20698900,42.680996,99.400002,100.290001,99,99.120003,11369200,94.193405
171.639999,172.740005,171.449997,172.630005,1756900,157.527817,72.449997,72.769997,71.779999,72.529999,4298200,68.718163,110.370003,110.940002,109.029999,109.489998,37086900,104.344177,150.740005,152.690002,150.389999,152.389999,2843900,141.287384,96,97.389999,94.050003,96.239998,9361600,88.244514,112.790001,114.910004,112.529999,113.290001,11792300,99.652382,29.84,29.85,29.4,29.450001,25996200,26.39052,40.310001,40.389999,39.880001,40.169998,20409900,36.093678,111.360001,111.540001,111,111.379997,8143300,102.143509,50.110001,51.25,50.060001,50.650002,7610100,48.771225,82.209999,82.32,81.18,81.860001,12516900,74.138023,67.967278,68.074257,67.382004,67.640022,6444300,62.897324,159.119995,161.720001,159.119995,160.940002,5250200,153.169312,49.799999,49.990002,49.310001,49.869999,12982800,42.655334,99.129997,99.75,98.620003,98.940002,9958100,94.022346
172.529999,173.690002,172.240005,172.429993,1871500,157.345291,72.519997,72.660004,71.43,71.860001,2959100,68.083389,109.169998,110.089996,108.849998,109.900002,26528000,104.734901,152.449997,152.490005,151.119995,152.25,2105600,141.157562,95.360001,96.150002,94.93,95.139999,5038300,87.235893,113.199997,113.809998,112.279999,113,6167400,99.397285,29.309999,29.559999,29.120001,29.25,27069500,26.211296,40.299999,40.490002,40.189999,40.360001,11176300,36.264404,111.720001,112.529999,111.440002,111.959999,6167700,102.67543,50.259998,50.68,50.110001,50.459999,6933300,48.588268,82.349998,82.68,82.07,82.400002,9079400,74.627083,67.992447,68.325989,67.640022,68.105728,4964700,63.330387,161,162.520004,160.559998,160.729996,3480000,152.969467,50,50.32,49.599998,49.810001,10650700,42.604023,98.790001,99.080002,98.25,98.5,7737200,93.604218
172.630005,172.949997,171.089996,171.619995,2181300,156.606125,72.330002,72.639999,71.989998,72.029999,3929100,68.244438,110,110.029999,108.25,109.110001,34324500,103.982048,153.240005,153.75,151.850006,152.160004,2855900,141.074112,95.870003,95.989998,94.150002,94.449997,4980300,86.603218,113.389999,114.480003,113.029999,113.25,6909800,99.617188,29.33,29.6,29.290001,29.530001,20865800,26.462206,40.34,40.689999,40.310001,40.619999,15977800,36.498024,112.400002,112.419998,111.730003,111.940002,5451600,102.657082,50.799999,52.27,50.700001,51.849998,12031200,49.926712,82.559998,83.080002,82.480003,82.989998,8597500,75.161423,68.420387,68.470734,67.564507,67.602264,4890600,62.862217,160.190002,160.669998,156.229996,157.630005,5854200,150.019135,49.740002,50.080002,49.740002,49.75,13074700,42.552696,98.980003,100.269997,98.68,99.959999,11331500,94.991638
171.820007,172.029999,171.229996,171.800003,1467500,156.770432,72.470001,72.739998,72.080002,72.309998,3843900,68.509735,109.5,110.360001,109.190002,109.949997,26195500,104.782547,150.839996,152.639999,150.020004,152.240005,3476300,141.148285,94.099998,95.309998,94.07,95.220001,3663100,87.309258,112.389999,113.489998,112.209999,112.760002,6033600,99.186172,29.42,29.59,29.24,29.33,27352100,26.282984,40.75,40.77,40.419998,40.57,11303500,36.453098,112.239998,113.199997,111.849998,112.059998,6530400,102.767136,50.830002,51.099998,50.259998,50.57,12496300,48.694191,83.239998,83.25,82.610001,82.910004,7327200,75.088982,67.526749,67.778481,67.388298,67.608559,3463200,62.868073,158.169998,158.229996,156.259995,157.320007,3216700,149.724091,50.150002,50.619999,49.759998,50.360001,13581500,43.074451,99.949997,100.720001,99.82,100.660004,8427500,95.656845
172.380005,176.059998,171.970001,176.050003,3164300,160.648621,72.470001,74.720001,72.230003,74.290001,5801500,70.385674,109.260002,111.190002,109.160004,111.029999,29998700,105.811821,151.669998,154.309998,151.070007,154.139999,2955800,142.909851,95.25,97.330002,94.93,97.330002,4901100,89.243958,113.040001,114.480003,112.82,114.440002,6434100,100.663948,29.48,30.040001,29.32,29.950001,30180100,26.838573,40.540001,41.290001,40.509998,41.290001,13726500,37.100037,111.889999,111.889999,109.32,111.099998,11761100,101.886757,50.790001,52.25,50.599998,52.099998,10412600,50.167435,82.739998,84.279999,82.709999,84.18,8567700,76.239182,67.652611,69.125237,67.388298,69.024544,6772000,64.184769,157.889999,159.979996,156.350006,159.399994,4552300,151.703644,50.720001,51.43,50.439999,51.380001,16280600,43.946892,100.510002,102.07,100.440002,101.989998,12255700,96.920746
176.080002,176.350006,174.770004,175.880005,1790700,160.493469,74.800003,75.199997,73.989998,74.910004,3415800,70.973083,110.860001,112.43,110.599998,112.120003,27068300,106.850578,154.600006,155.970001,154.139999,155.389999,2928400,144.068787,97.260002,97.400002,96.129997,96.269997,3861600,88.272003,114.730003,115.400002,114.199997,115.169998,5519700,101.306053,30.110001,30.33,29.92,29.950001,21369900,26.838573,41.07,41.209999,40.849998,40.98,13077100,36.821491,110.540001,111.199997,109.93,110.989998,7774900,101.785858,52.150002,52.470001,51.450001,51.549999,9260900,49.637833,83.790001,84.18,83.5,83.5,7522800,75.623306,69.01825,69.024544,68.055382,68.237885,5034700,63.453266,159.410004,160.240005,158,159.320007,3407500,151.627533,51.23,51.279999,50.98,51.130001,11502900,43.733059,101.470001,103.959999,101.470001,103.379997,16524800,98.998779
175.360001,178.869995,175.300003,178.490005,2650400,162.875137,74.839996,74.910004,74.290001,74.769997,2566900,70.840446,112.309998,114.699997,112.309998,113.949997,34402600,108.594566,155.649994,156.880005,155.419998,156.490005,2707900,145.088654,96.230003,96.300003,95.190002,95.529999,6550200,87.593491,114.989998,115.989998,114.970001,115.809998,5771600,101.869019,29.98,30.07,29.73,30.059999,21362000,26.937145,41.5,42.220001,41.290001,42,28125800,37.737988,111.410004,112.43,111.199997,112.260002,7672100,102.950546,51.759998,51.970001,51.5,51.720001,5869800,49.801533,83.519997,84.400002,83.470001,84.370003,8004500,76.411263,68.307114,69.219635,68.005035,69.093773,5447600,64.249161,159.520004,160.160004,157.710007,160.119995,4007200,152.38887,51.09,51.630001,50.919998,51.490002,10101500,44.040977,103.489998,105.519997,103.18,104.860001,12173900,100.416054
178.25,179.809998,177.570007,179.639999,2296100,163.924545,74.699997,74.699997,73.150002,73.580002,3654900,69.713005,113.290001,115,112.489998,113.300003,26374400,107.975121,156,158,154.300003,157.160004,4250600,145.709824,96.010002,96.650002,94.910004,95.080002,3596700,87.180878,117.769997,118.989998,116.57,117.150002,10044700,103.047722,30.08,30.200001,30.030001,30.17,17287800,27.035719,42,42.009998,41.720001,41.900002,17561900,37.648136,112.690002,115.400002,112.580002,115.360001,9544600,105.793465,51.5,51.900002,50.939999,51.540001,11459500,49.628208,84.209999,85.18,84.209999,85.129997,7494100,77.099556,68.860916,69.540588,68.464439,69.471367,7116700,64.600273,158.830002,159.660004,157.75,159.490005,3471200,151.789307,51.540001,52.43,51.48,51.759998,16186400,44.271904,104.610001,104.699997,103.730003,104.059998,7880200,99.649963
179.570007,180.059998,176.770004,178.830002,2708600,163.185394,73.669998,74.230003,73.110001,73.839996,2892900,69.95932,113.839996,115.919998,113.75,115.190002,43733800,109.776306,159.100006,160.070007,154.880005,156.660004,5650400,145.246277,95.739998,96.5,95.18,96.019997,3803300,88.042778,117.900002,118.309998,116.029999,117.419998,8644200,103.28521,30.299999,30.639999,30.200001,30.59,25052900,27.412088,41.720001,41.959999,41.540001,41.759998,18986000,37.522343,115.529999,115.970001,115.010002,115.889999,7051600,106.279526,51.830002,53.220001,51.830002,52.299999,11442300,50.36002,84.669998,85.360001,84.529999,85.18,11795900,77.144844,69.779739,70.28949,69.389557,69.421021,6050300,64.553459,160.399994,161.710007,160.070007,160.539993,3868900,152.78862,52.080002,52.369999,52.060001,52.360001,12211500,44.78511,104.199997,104.309998,103.709999,103.849998,7393200,99.44886
179.160004,179.389999,176.410004,176.600006,2234200,161.150513,73.529999,75.730003,73.239998,74.07,5415800,70.177223,115.040001,116.199997,114.980003,115.190002,34031800,109.776306,156.229996,156.369995,154.179993,154.470001,3640200,143.215775,95.769997,96,93.610001,93.739998,5647400,85.952202,116.709999,117.879997,115.760002,115.959999,7878400,102.000954,30.6,31.07,30.41,30.459999,27556000,27.295591,41.889999,41.990002,41.060001,41.209999,17937900,37.028145,116.120003,117.300003,114.580002,114.989998,9378700,105.454147,52.240002,52.34,51.59,51.790001,8012800,49.868935,85.290001,85.739998,84.169998,84.370003,12292200,76.411263,69.44619,69.502831,68.653244,68.766518,4387500,63.944843,161.139999,161.800003,158.720001,159.860001,3885700,152.141449,52.459999,52.66,51.41,51.630001,19920400,44.160721,103.620003,104.410004,103.5,104.050003,7961900,99.640388
177.259995,177.580002,175.050003,176.020004,2055600,160.621231,74.540001,75.739998,74.339996,74.940002,4061600,71.001511,115.379997,116.730003,115.230003,115.82,46524500,110.376678,153.929993,155.240005,153.059998,153.770004,2889300,142.566833,93.800003,94.730003,93.050003,94.529999,4200100,86.676567,115.629997,117.389999,115.360001,117.050003,7458300,102.959755,30.59,30.799999,30.51,30.629999,20914100,27.447927,41.099998,41.810001,41.099998,41.549999,14265300,37.333645,115.330002,115.919998,114.889999,115.889999,6738100,106.279526,52,52.040001,51.09,51.290001,9567500,49.387478,84.150002,84.800003,83.610001,84.68,8768100,76.692017,68.621773,68.86721,68.042793,68.049088,5738000,63.277721,159.869995,161.289993,159.429993,160.619995,4422700,152.864761,51.369999,52.130001,51.25,51.810001,13963600,44.314682,103.849998,105.639999,103.82,104.389999,8745400,99.965973
176.559998,178.5,176.550003,177.449997,3889700,161.926132,75.290001,75.379997,74.580002,75,8200600,71.058357,116.470001,116.5,115.650002,115.970001,44351100,110.51963,153.880005,156,153.139999,154.5,5888300,143.243652,94.349998,94.480003,92.529999,92.580002,7872700,84.88858,117.839996,118.580002,117.419998,118.080002,13752300,103.865768,30.700001,30.719999,30.27,30.59,45875500,27.412088,41.610001,41.759998,41.48,41.740002,19675200,37.504372,116.410004,116.459999,115.459999,115.879997,11291100,106.270355,51.599998,51.639999,50.669998,50.919998,13984900,49.031208,84.900002,85.120003,84.150002,84.68,21172400,76.692017,68.225296,68.760223,68.023918,68.294525,12690100,63.505939,161.380005,164,161.190002,163.940002,7605300,156.02446,52.060001,52.279999,51.860001,52.27,21262500,44.708138,104.709999,104.730003,103.75,103.910004,12635500,99.506332
177.610001,178.669998,177.320007,178.160004,1382000,162.57402,74.68,75.129997,74.139999,74.550003,3076600,70.632011,115.800003,117.379997,115.75,116.639999,27779400,111.15815,155.160004,157.100006,155.070007,156.179993,3002800,144.801239,91.93,92.779999,91,92.709999,3856300,85.007767,118.370003,118.449997,117.419998,117.650002,5772500,103.487541,30.65,30.870001,30.540001,30.75,18178500,27.555466,41.689999,41.799999,41.580002,41.669998,8687300,37.441475,116.07,116.660004,115.940002,116.019997,6310800,106.398727,50.91,51.360001,50.48,50.849998,9451700,48.963806,84.75,84.980003,84.32,84.709999,6431200,76.719193,68.955315,69.899307,68.52108,69.741974,6099100,64.851913,163.089996,163.940002,161.220001,161.539993,4732600,153.740326,52.48,53.130001,52.09,52.91,13407000,45.255543,105.699997,106.260002,105.07,105.300003,11475600,100.83741
178.339996,179.330002,178.059998,178.649994,1378200,163.021149,75,75.5,74.529999,75.059998,3244900,71.115204,116.739998,117.5,116.68,116.949997,21425000,111.453575,156.960007,157.889999,155.949997,156.389999,2270100,144.995926,93.639999,94.830002,93.300003,94.339996,4302400,86.50235,117.849998,118.629997,117.669998,117.949997,4319100,103.751404,30.83,30.870001,30.459999,30.559999,17475200,27.385204,41.700001,41.720001,41.439999,41.66,10603500,37.432495,115.980003,116.25,114.910004,115.660004,5715200,106.068604,51.060001,51.990002,50.75,51.790001,15984100,49.868935,84.57,84.709999,84.190002,84.57,7485400,76.592384,69.811203,69.855255,69.320328,69.634987,3584800,64.752426,161.710007,163.110001,161.410004,161.589996,3131200,153.787933,52.93,53.459999,52.93,53.119999,10366900,45.435158,105.639999,106.199997,105.059998,105.459999,8947300,100.990631
178.600006,179.529999,178.419998,178.429993,1555900,162.820389,75.110001,75.57,74.690002,75.32,3244500,71.361534,116.800003,117.400002,116.779999,117.059998,23783200,111.558411,156.690002,158.5,156.649994,157.479996,2326000,146.006485,94.260002,94.300003,93.68,93.82,2829300,86.025551,118.339996,119,117.860001,117.910004,5024600,103.716217,30.690001,30.690001,30.41,30.42,14488900,27.259747,41.599998,41.830002,41.52,41.57,9693600,37.35162,116.199997,116.199997,114.739998,115.309998,5907600,105.747604,52.900002,53.349998,51.549999,52.299999,23236400,50.36002,84.190002,84.730003,84.120003,84.279999,6099300,76.329735,69.817497,69.937065,69.521713,69.534302,3303100,64.658783,161.419998,162.289993,159.619995,161.330002,2767700,153.540497,53.09,53.43,52.970001,52.970001,9656700,45.30687,104.610001,105.910004,104.510002,105.559998,5202400,101.086388
